f1,f2,f3,f4,f5,target,quarter_dt
-1.8636221202991679,-1.7216691346623554,0.07564844728656034,0.772157645050098,0.5380505227507582,1,2022-04-01
-1.4092654827648126,-2.244133856636095,0.6100907017025373,1.525606324766784,0.08695680715925569,1,2022-10-01
-1.3115667546460479,-1.3862360773439792,0.2059182977772496,0.6867006657182739,1.051237549014353,1,2022-01-01
-1.149212029603193,-1.1278672271815626,0.14079422173396033,0.507965311215916,1.114921694260424,1,2022-10-01
-1.822394112385198,0.8419521521003942,-1.3951785731871946,-1.7770509038370195,1.5703520218077633,0,2022-07-01
-1.3732357047960702,1.5081705918986417,-1.5295860003220279,-2.2337075491971885,1.9814964068711816,0,2022-10-01
-0.7395975308017412,-1.5096622923755896,0.5422727872136345,1.1154234418837976,0.3309517668930475,1,2022-10-01
-1.2283653756738437,1.918243718240416,-1.747251761609202,-2.538961578964152,1.3096392211420165,0,2022-07-01
-2.015821984809326,-1.7692365259690161,0.01529108175911724,0.7496451059278058,0.4396493098581856,1,2022-01-01
-0.5825071484744189,-1.4461229747448527,0.458623998908466,1.2095949296357096,-1.5650672905819443,1,2022-10-01
-1.1940999059586583,-1.5193939342807217,0.3081607275217028,0.90119088602397,0.428282304575728,1,2022-01-01
-1.5533533266474828,-1.4335664945373723,-0.04375614016758117,0.7079332514332294,-1.0943587937723742,1,2022-10-01
-0.3851598622073653,1.981534765989882,-1.3991572703333197,-2.149653728835427,0.2749115522439889,0,2022-04-01
-0.5281494895764289,-0.1880535372628931,-0.3529889540688806,0.042376318419240125,-2.636716851907868,1,2022-01-01
-1.5157986884347978,-2.767819937961753,0.8398982790015069,2.0097265404379208,-0.3771778479056944,1,2022-01-01
-0.7253210635732533,0.7137247019041436,-0.7511887722423202,-1.1020094180812292,1.1362766242907463,0,2022-01-01
-0.5073462594716358,-0.8794094613386505,0.3476896242002834,0.5672296276134101,1.2611318857978915,1,2022-04-01
0.1760162106640628,-0.7994795908068131,0.3667225633527825,1.0070550241899696,-3.155075197904691,0,2022-01-01
0.1699963546454104,-0.3552105902842859,0.29607967992706136,0.440062156921218,-0.18819986495442553,1,2022-01-01
-0.46643273770207094,-1.3523598018114404,0.6157793636920907,1.0793505610066507,0.6395797473436919,1,2022-04-01
-0.7499261865758329,-3.81925928621221,1.8554872915949634,3.4414074164576034,-0.9840211345862506,1,2022-04-01
-1.3428808927630884,-2.4648845811239166,0.7717115937716641,1.7807766622898704,-0.04556383530453845,1,2022-01-01
1.042431938869576,-0.6380869527293966,0.875311960709052,1.1819379227944764,-1.1636137730315521,0,2022-07-01
0.2503595238300407,-0.5681855494550611,0.5590412111132556,0.6331617973362612,1.1140440925272395,1,2022-04-01
0.7845679069815137,0.9570693280526688,-0.18371533385628463,-0.5475339869123961,-0.3745684156573871,0,2022-04-01
-0.5864316914418701,0.6714984268520812,-0.6490105656133335,-0.9939220677080205,1.1511103024506197,0,2022-10-01
1.8825867934583014,-2.758770260401487,2.6490805649722633,3.6620289650781666,-0.816268944960925,0,2022-01-01
1.3932336541580064,-3.742255951133528,2.915144338526586,4.436658124498987,-1.811385166057234,0,2022-10-01
0.8240662494502085,-2.4643999465938786,1.852409114118638,2.8868383972855582,-1.4345765962876493,0,2022-07-01
0.49258138600390944,1.7831489900723794,-0.6786862420569265,-1.6063705503169627,2.0658078753175335,0,2022-10-01
-1.253337342488121,-0.9501979341863177,-0.016885007049259774,0.27814046881447335,1.220427498763048,1,2022-07-01
-2.233424911151273,-3.1324377711632465,0.752711526642348,1.9723911891918677,0.7871226081874638,1,2022-10-01
0.10036788014265996,0.22490062551708445,-0.15968843985102277,-0.12521968520155513,-1.121072816042076,1,2022-07-01
-2.067341174322907,-2.2698455028597,0.27981525152846043,1.2258674110199679,0.25127849302505934,1,2022-01-01
-0.24893167040170217,-0.8465176750794454,0.32073065090227687,0.7511255960256313,-0.882713311447485,1,2022-07-01
-1.8642732503202222,1.5888044528510514,-1.9329363938841226,-2.496061941777573,0.7055882926444403,0,2022-07-01
-2.124795563685203,-2.4748194678859545,0.2962769794294155,1.4480638897332694,-0.8762417833285747,1,2022-10-01
0.2525813773835983,0.5422732848036527,-0.06186903255450785,-0.4939392909028355,1.9207307489538614,1,2022-10-01
-0.40392049268147723,0.09100973267611301,-0.21587599014302683,-0.3214559189024995,0.8582930778799307,0,2022-07-01
-0.44251810688304405,-1.3285319707173056,0.632349418343918,1.0561828258687682,0.9036041584238185,1,2022-04-01
-1.2622602312280238,0.0776797973963761,-0.6147170017715587,-0.7598064674455705,1.7175024741796725,1,2022-07-01
-1.142100722844111,-0.7154281741812886,-0.31488887747545957,0.23427388488787124,-1.913681095686011,1,2022-04-01
-1.3166155497879837,0.14647984450988116,-0.7409258686929674,-0.8198582566451879,0.9203202862133392,0,2022-04-01
1.4701712453539442,-3.2555495193807347,2.6590297196560457,3.9950289016806564,-1.8250700352893872,0,2022-04-01
0.9473273262465701,0.8432996505072567,-0.14830137469687665,-0.2808252112021989,-2.1568456715010824,0,2022-10-01
-0.6501612494522488,-0.8948588317840084,0.2598444283088524,0.5256824760778718,0.9735505293896263,1,2022-07-01
-1.2012973346256002,-1.5678793125939716,0.2788118108830346,0.9796396310870796,-0.37321844794434844,1,2022-01-01
1.5288448979908766,-1.2297612012916082,1.4835763044593837,2.0102348856038605,-1.407933319568729,0,2022-10-01
0.24182929364262118,0.6294680470849725,-0.12604214520352647,-0.5818303525684878,1.8458816251035461,1,2022-07-01
-0.40465873438914735,0.7190969856208244,-0.568703193421212,-0.9595783219794686,1.3065397866577682,0,2022-01-01
-0.49364279850798076,-1.7066474404281,0.6926454725121195,1.4924927926935552,-1.174190543988783,1,2022-10-01
-1.8942488333379406,-2.5479575632717575,0.4475364816956619,1.643030106260616,-1.1459717212219074,1,2022-04-01
-1.296968046481741,-2.1537163391337697,0.625768206035835,1.484686255744267,0.2308730104902671,1,2022-07-01
-1.011042257709467,-0.27141585347319697,-0.29279653487004703,-0.2774942400048479,1.31778811597635,1,2022-01-01
-0.3134905379952798,1.0747756452287978,-1.0087135851405886,-1.0966253017650545,-2.6628985377013006,1,2022-01-01
-1.9001084090685307,-2.214464774592858,0.2964779759351562,1.2771922888105423,-0.3362432726210537,1,2022-10-01
-0.5552066914677831,-0.8260381879584594,0.2659150631884642,0.505954898050172,0.9227325853311533,1,2022-04-01
0.9647613704264542,2.1547512883762185,-1.0268190561514452,-1.509594843714961,-3.4366779184750076,1,2022-04-01
-0.2726434220571752,1.3247652049250735,-1.2251523285063848,-1.269653429057486,-3.916994592043628,1,2022-01-01
-1.3726726520293229,-1.7267266659860088,0.34876970183582673,1.012238046686557,0.5893089737779711,1,2022-10-01
-1.6649092760520703,0.07211976347781746,-0.836662729064044,-0.9447414102643249,1.619090984004247,1,2022-01-01
-0.8650063556117575,-0.9866787804690934,0.20742771415319988,0.5071965547679016,1.0929152529492436,1,2022-01-01
0.8521165926539407,-0.5682824370630928,0.6600461866914423,1.0642747045547363,-2.174006254529073,0,2022-07-01
-1.0013398404646074,-1.0088435088799963,0.12968466930333758,0.4738523614670581,0.8415545029110644,1,2022-01-01
-1.8375987264850955,-1.3057012182178611,-0.1623187580874025,0.3739644632533005,0.5626592142606144,1,2022-07-01
-1.189467564189919,0.09007466746658732,-0.9027640697150323,-0.5381073900227848,-2.9438553637685483,1,2022-10-01
0.6697007768125416,-0.5644799545439653,0.7217318356053369,0.8711193145155827,0.2008274785013453,0,2022-07-01
-0.8273261089150533,-1.3101696774303089,0.4208264916511298,0.8467857885482556,1.028539671664045,1,2022-01-01
1.241042657484575,-4.027975655936286,2.918352563383263,4.699485932737538,-3.1004222666866172,0,2022-10-01
-1.6396155087016884,1.0526329033813842,-1.5192831321344094,-1.8373615443419553,0.18956684897264986,0,2022-07-01
-2.8369349127448578,1.2318282055546832,-2.23764553847645,-2.6179761325920916,0.7859559879949516,0,2022-07-01
0.023407447219282895,-2.4585982503671913,1.499636724104568,2.4411092999934834,-0.19039516893652375,1,2022-07-01
-1.5271855367355947,0.02245428609523281,-0.7813476473311672,-0.7983615396880522,0.8943877535016884,0,2022-07-01
-1.0791580444068627,-2.1443716484717212,0.7386115195352368,1.58056417084855,0.23530479070196686,1,2022-01-01
-0.3472879647211775,-1.2527391849196174,0.5068677516651843,1.1088683868320441,-1.0037120851399137,1,2022-04-01
-0.8024251945506278,-0.9765642990609189,0.23707604110340594,0.526333827354497,1.1198113633523676,1,2022-07-01
-1.8435911770929494,-0.6922422464092577,-0.47760694142908877,-0.2718300077112284,1.4692694334878313,1,2022-04-01
-2.7269675301990626,0.2284509599376412,-1.5834384403547355,-1.5655533831283708,0.5287936489081511,0,2022-04-01
1.2504845775125815,-1.0742064834268643,1.0995158605667266,1.8082081862595323,-3.4187961695110487,0,2022-10-01
-0.21353928030042468,0.7506179970767366,-0.7426094081969944,-0.7377678936692985,-2.457875090741396,1,2022-04-01
1.6784208902961768,-1.6474781414847173,2.129991714401944,2.3012295544781574,3.113070877455659,0,2022-01-01
-1.4763157077889897,-1.3097552686085252,-0.030468379027193866,0.5940240198558002,-0.40965375342336086,1,2022-04-01
-0.46480669221986104,-0.7389219000518907,0.27246676523739954,0.4572389753617857,1.077535119724464,1,2022-10-01
1.7753205382917012,-3.16336348116743,2.8568645962885166,3.99679778620213,-0.5370155756122005,0,2022-10-01
-2.778028607298883,1.0685139899149891,-2.0229497127713825,-2.4802375088181874,1.9961468556522477,0,2022-07-01
-0.9558330848840135,-1.5504510697958502,0.4604889258958909,1.0444344302055228,0.4870534989126758,1,2022-07-01
2.1623219278958894,1.8737535987762155,0.12589102940577246,-0.8596743541347451,1.3872971350178562,0,2022-01-01
-1.6165176240399393,-0.9649273666974081,-0.3193008562702073,0.18806644440610237,-0.4437637521379606,1,2022-01-01
-1.7736611341502753,-1.6650565180066565,-0.03616970082752423,0.8381941245378882,-1.2990246062747843,1,2022-04-01
-2.520011304939458,0.2817271141809127,-1.4970720618166466,-1.5220544707081132,0.6237996821853117,0,2022-10-01
-0.326394097609495,-1.60569366942382,0.8414039285810903,1.3996415274859055,0.5673760484537461,1,2022-04-01
1.1776253548141074,0.4895722206474774,0.5209163387565089,-0.025036682221717912,2.6266765343935115,0,2022-07-01
0.7253385934507302,-1.0981356352816993,1.2406179293971071,1.322366129361508,2.576613469606258,0,2022-10-01
-0.9965858513087894,-2.3604255484546424,0.8963895647271075,1.8449961118982205,-0.039458080901179304,1,2022-04-01
1.3112299503478169,-0.6175438396882847,1.0508187466695404,1.265460312096536,-0.5500563880627187,0,2022-01-01
0.7953445686793561,-1.274481092188581,1.2267964112669087,1.6288972667376385,0.2544788363991154,0,2022-10-01
0.8503536483313611,0.08010361721282888,0.37779224014448964,0.35379956479979796,-0.5092382260040293,0,2022-07-01
-2.7224489580162734,1.73209392299428,-2.445404236760743,-3.0773220085718394,1.3002407899518893,0,2022-07-01
-0.2610211979322321,-2.9155525157122,1.6114806965768302,2.761520631336883,-0.3730718103355475,1,2022-04-01
-0.20188009066695078,1.3281428527632761,-0.8847363456673989,-1.4276067834993593,0.5121847666252244,0,2022-01-01
0.0037169129311085403,0.29256843219121875,-0.3185117361020117,-0.19817426372991265,-2.0689416667308285,1,2022-04-01
1.3511088996604093,1.2705319322852375,0.000291914537715777,-0.6245133550481692,0.6115914348794947,0,2022-01-01
-1.7392369385834507,-1.3569684234857942,-0.2594001146131724,0.584875367409435,-2.08492945243401,1,2022-04-01
-2.4031934218886337,0.8090548731519206,-1.6949380533090157,-2.022539722276806,1.5042540226573675,0,2022-07-01
-1.1394019413958814,-0.509721315845955,-0.2198495844823137,-0.10308988767676246,1.277542974909927,0,2022-04-01
-0.8597992569302974,-1.0583520243348383,0.15131449413200884,0.6440687469766736,-0.4026188913776876,0,2022-04-01
-2.3831011365023467,0.5756386850140471,-1.6594704518594892,-1.709732246596359,-0.21239882724284875,0,2022-04-01
1.105299070857435,1.102932992619985,-0.01028890265223867,-0.5910322473498054,0.9117629623850223,0,2022-10-01
-1.1238723351624649,-1.1499736976074721,0.15087574359433323,0.5526445694310187,0.8649335983619715,1,2022-04-01
0.6008596031869355,0.7592973427594232,-0.1866985571023455,-0.4266683838826599,-0.7229573332131616,0,2022-07-01
0.8596490365315674,1.1481425411030977,-0.1632554450790588,-0.7592388886325095,1.02785249633399,0,2022-04-01
-0.9207861652009329,-1.3193395599656208,0.27570599239960336,0.8727359774185316,-0.427828989957449,1,2022-07-01
-1.2062237206219542,-0.39176145279531016,-0.3553701849950589,-0.23463444466187441,0.8801932056008241,0,2022-04-01
0.7541306058448188,-2.073920264821007,1.7243972001516583,2.3763949988705253,0.7240106515773495,0,2022-01-01
-2.702364521609379,-0.26828055577989296,-1.177075792800803,-1.1202496127601103,1.8390506147126393,1,2022-07-01
0.06868777875098586,-1.9756914220753665,1.2545722112120956,1.9718270083902874,0.17345086665801213,1,2022-01-01
-2.479715349976311,1.0281883415927635,-1.9530070374218602,-2.223925594464972,0.29763489108541286,0,2022-01-01
-0.5825635567205955,-0.3370804057947029,-0.177267765509951,0.0918600280058034,-0.9711827115144269,1,2022-07-01
-1.1912427675567958,-1.0777790297640946,0.07890587816373576,0.44360152267775493,0.9909221510489724,1,2022-07-01
-0.47678509111232803,-2.2813236094883376,1.145348725717595,2.0089699504228506,0.17963369117870298,1,2022-07-01
1.303385287972775,-2.275400211342405,1.967558454144089,2.950811329880603,-1.8678518987080226,0,2022-04-01
0.9282924203193051,1.9239275776830582,-0.8556042136068315,-1.3310295985329608,-2.705634953819818,0,2022-07-01
0.0612967754199818,2.0254428313678043,-1.0943315210905198,-2.0325487152763464,1.5750011580915675,0,2022-07-01
-1.5370744465743071,-3.396599364126826,1.2204839234717177,2.613493332720415,-0.25314787713804054,1,2022-04-01
-1.194163275542635,-0.5474243921671051,-0.23796930459272417,-0.08534369795736761,1.1115586681383325,1,2022-04-01
-1.4478019662732013,-2.366916259716084,0.660534991297114,1.6301216679692907,0.03530591127060789,1,2022-07-01
-1.5257476147235751,-2.1694099596964387,0.5014300021661702,1.3956060696369361,0.08931825590801012,1,2022-01-01
0.6277986532573788,1.2546373310821295,-0.431768849900883,-0.9279522254243752,-0.10366272741793581,0,2022-01-01
-0.6813626207864725,0.2594616056610185,-0.43701372837988434,-0.641496964849868,1.3280338733718868,0,2022-10-01
-0.853830979773223,0.32302166863870085,-0.5689326423971924,-0.7877609200891346,1.3351056340482583,0,2022-01-01
-1.1829664957703385,1.6007103607224156,-1.5567083483990651,-2.186971402530167,0.9042459834567322,0,2022-10-01
-0.3891428037360971,-0.48477160524026575,-0.05588249214582659,0.3765995313411716,-2.0450692825620918,1,2022-04-01
-0.9479228160013482,0.17005810598265048,-0.4955809835894009,-0.7018882252648753,1.7882269873985428,1,2022-10-01
0.08537193177644964,2.3262072782560006,-1.2735821228437911,-2.3116819439011356,1.446486810295809,0,2022-04-01
-1.1850688399704672,-0.9775990546901888,0.013254496747562843,0.3528051756426904,0.8760963149366473,1,2022-04-01
-0.9111321293473551,-0.5877788570138951,-0.05222527487794406,0.08655491386766798,1.2204791928259948,1,2022-01-01
-1.033896788740968,2.0936964817893324,-1.8083255888357352,-2.5807780538229412,0.44148473787155396,0,2022-01-01
-0.8441281247048271,-0.6511891663267746,-0.13928546351963902,0.2820768735240278,-1.1410852744386568,1,2022-04-01
-2.728830297261624,0.9519520783546412,-2.0386937185043523,-2.27112081736514,0.34185618174786137,0,2022-01-01
-0.6415713651827093,-0.5963483935501773,0.11242879352859936,0.21714862478419403,1.4111869807966655,1,2022-07-01
-3.192659032408342,0.5828889040110135,-2.0190249030721796,-2.160526353636913,1.0162348242573485,0,2022-04-01
0.26043896329504324,0.6565676287472149,-0.5043516245964892,-0.3685861174865641,-3.571155930955211,1,2022-07-01
-0.07020203973269101,-0.1579125818553201,0.002088710920227718,0.15647813602686703,-0.8178396399044037,0,2022-10-01
-0.2542596698477969,0.8044656722750239,-0.8900913286744718,-0.7530290454612029,-3.8056404976721936,1,2022-04-01
-1.3272910547870946,0.2586920656867264,-0.7597262836999276,-0.9699841871232326,1.7281307594617465,1,2022-04-01
-0.7553898456752446,0.37447277444869564,-0.5357945868962528,-0.7977475165095724,1.4966332901924417,0,2022-07-01
0.6017371497323737,0.523182748792522,-0.1515011290519936,-0.12577742656426402,-2.3155831190492897,0,2022-07-01
-1.4982139994518024,1.1192145125118973,-1.3277308883724632,-1.9311154636394066,2.4534163672270166,1,2022-04-01
-1.3932634036632514,-0.5204096370457191,-0.5442628279595182,-0.09532501405667809,-1.5356207875833023,1,2022-10-01
-2.0878151270473855,2.6364740965280267,-2.7050217197678266,-3.6288706146418197,0.5373998631018815,0,2022-04-01
2.6118454314381556,-0.16222466834994753,1.324847904286085,1.541367436852681,-2.796688525620344,0,2022-04-01
-0.6840390667396967,-1.5722027479930438,0.6190608825728083,1.1986161880323194,0.4543529297000207,1,2022-01-01
-1.1393599807308694,-1.41069622173432,0.1488528155636866,0.8967852605012211,-1.3591545586365736,1,2022-07-01
-0.3566657794946936,-2.844167599863316,1.536724204561316,2.632115233328514,-0.07128890904004992,1,2022-01-01
-0.41303241914690214,-0.4777624187251731,-0.2126493305086995,0.4447946504888576,-4.077440273905498,0,2022-10-01
-0.2169432087644959,-0.025843556089328534,-0.3004652532561711,0.043851791953256086,-2.890945746228609,1,2022-07-01
1.4144614568679712,-1.9955362417028926,1.8965113748198197,2.7043666917342946,-1.2939209774123281,0,2022-04-01
0.45339621878600167,0.19030022549340275,0.20303183420330148,-0.013645381873913879,1.063428794461823,0,2022-10-01
-1.4177600461970463,-2.65570830547637,0.8280882727148867,1.9445902449435433,-0.32811003744487577,1,2022-01-01
-1.2640846142562983,-1.0408141584677828,-0.1196871766078926,0.45675335644829407,-0.9973982290990099,1,2022-07-01
0.7008729975160368,0.2171448986429947,0.17761430226863206,0.16856695688885381,-1.0252119579211671,0,2022-01-01
-2.067003999681411,-1.6649132099527895,-0.05360343944851675,0.6081546330271426,0.7679563287032424,1,2022-07-01
-1.6629586030784274,-1.0568295212218237,-0.26818961967257793,0.2435658409213101,-0.14875447440753653,1,2022-10-01
-2.121855065635212,0.9206974862231038,-1.6338939251118572,-1.9818932398541234,1.1609232468418647,0,2022-07-01
-0.7336422811506406,-0.8015232895964941,0.14886072026995845,0.39881649187709683,0.8465168726481217,1,2022-07-01
1.7862264799050593,-1.746304594062219,1.9550127512351025,2.6331287665073404,-1.1665750437884101,0,2022-10-01
-2.0015287420432206,-2.0258425191346747,0.2356862307928693,0.9744796243617138,1.2565436872015825,1,2022-07-01
-0.864682592421185,-2.2447776817518017,0.9123785792076434,1.7855571535275285,0.1781864188795178,1,2022-10-01
0.3514139952748224,0.15208171007217852,0.04208265114609675,0.054761240278211644,-0.8142817998173593,0,2022-01-01
1.1363220530060634,-0.15652249178397504,0.6732767282992899,0.727646044837589,-0.5692935703359563,0,2022-04-01
-3.796068484680527,0.19586725539961536,-2.2114549256875544,-2.0082398891399706,-0.4548068897531965,0,2022-01-01
-2.883708795599471,0.24837971323610586,-1.7589217749712238,-1.6123526128152281,-0.610848762158319,0,2022-04-01
1.0819291209870487,-1.403035721980873,1.2930232257962675,1.9982267655962087,-2.189522369964359,0,2022-07-01
-1.120367744740391,-0.47561698949960074,-0.4318594553123125,-0.0023256639455794146,-1.6581638900414473,1,2022-07-01
-0.4122635675460192,1.016469230236536,-0.6645019404784621,-1.3119015735967312,2.6140107113501614,1,2022-01-01
-1.4100580489098995,-1.9357507325580214,0.45323098013446556,1.2017746118928225,0.5489579856938447,1,2022-04-01
-0.40323524888036133,0.6377105843813256,-0.5067309706595439,-0.8858958796234846,1.4747167619298216,0,2022-07-01
0.4964100379345314,0.9989012423319195,-0.3779694972069076,-0.7203688897865665,-0.5537826102052568,0,2022-07-01
-1.317068635015632,-2.249353434830941,0.6564080543702765,1.5796034352236281,-0.01380244556158483,1,2022-07-01
-0.697299893698966,-1.5884630701977687,0.4829034832703117,1.2944693498552957,-1.5686563562460587,1,2022-01-01
-1.7212766922958787,-0.5641044927719403,-0.7349103729708731,-0.18645149624512125,-2.107228004631206,1,2022-07-01
